,tipo_prop,barrio,pais,lat,lon,precio_usd,piso,ambientes,sup_total,sup_cubierta,precio_x_m2_usd,subtes,bicis,comisarias,balcon,garage,lavadero,luminoso,subte_linea_d,parrilla,subte_linea_b,aire_acondicionado,piscina,subte_linea_a,terraza,placard,toilette,suite,subte_linea_h,sum,amenities,subte_linea_e,baulera,gimnasio,patio,lujoso,subte_linea_c,dependencias,vestidor,estrenar,villa_urquiza,apto_credito_hipotecario,barrio_norte,jardin,villa_crespo,hidromasaje,san_telmo,vista,sauna,losa_radiante,capital_federal,impecable,interwin,doble_circulacion
20299,house,Villa Crespo,Argentina,-34.60001,-58.44735,650000.0,,,565.0,495.0,1150.4424778761063,0,1,699.6902183704739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20300,apartment,Liniers,Argentina,-34.64286,-58.52386,170000.0,,4.0,102.0,62.0,1666.6666666666667,0,0,1479.0835332015938,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20301,apartment,Palermo,Argentina,-34.5891024184,-58.4380556617,410004.0,17.0,4.0,113.0,100.02988741936336,3628.353982300885,0,2,1182.9864296591052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20304,store,Recoleta,Argentina,-34.5887,-58.39723000000001,75000.0,,,30.418231259128834,30.0,2465.6265961385147,1,4,604.6135355235673,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20305,apartment,Nuñez,Argentina,-34.54955,-58.466840000000005,125000.0,,3.0,51.13172874564529,44.0,2444.6660237484307,0,0,439.48511312788804,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20307,apartment,Caballito,Argentina,-34.6278564751,-58.432211123500004,inf,,1.0,40.83375264946529,36.0,inf,1,2,813.2982596492891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20308,apartment,Capital Federal,Argentina,-34.6448912529,-58.490328403599996,53500.0,1.0,1.0,35.0,30.663590528486054,1528.5714285714287,0,0,1599.0367071251821,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20311,PH,Palermo Viejo,Argentina,-34.5968243179,-58.4141311487,179000.0,,,120.0,100.0,1491.6666666666667,0,2,858.8215382043891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20312,apartment,Villa Urquiza,Argentina,-34.56667,-58.48333,75266.0,,4.0,104.19535902396694,89.0,722.3546298514829,0,0,191.37867183529667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20313,apartment,Villa Luro,Argentina,-34.63814,-58.50273000000001,800000.0,1.0,2.0,71.0,47.0,11267.605633802817,0,0,330.97493427197406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20314,apartment,Palermo,Argentina,-34.5891024184,-58.4380556617,559044.0,17.0,4.0,155.0,137.20913761063116,3606.7354838709675,0,2,1182.9864296591052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20316,apartment,Belgrano,Argentina,-34.5627,-58.458290000000005,293524.8476644598,2.0,,95.0,75.0,3089.7352385732606,1,0,360.53607976444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20318,apartment,Barrio Norte,Argentina,-34.5985714283,-58.3897651029,88000.0,,1.0,31.0,24.0,2838.7096774193546,1,4,386.13100695083506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20323,apartment,Belgrano,Argentina,-34.5627,-58.458290000000005,145217.55621294325,,1.0,47.0,42.0,3089.7352385732606,1,0,360.53607976444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20324,apartment,Recoleta,Argentina,-34.5887,-58.39723000000001,1550000.0,91.0,,310.0,310.0,5000.0,1,4,604.6135355235673,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20325,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,143000.0,,2.0,45.0,43.0,3177.777777777778,0,1,1623.5023207436284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20328,PH,Mataderos,Argentina,-34.655535439699996,-58.494631141099994,80000.0,0.0,,63.0,50.56847361168643,1269.8412698412699,0,0,1019.8237314007878,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20329,apartment,Belgrano,Argentina,-34.5637859781,-58.46201393649999,239000.0,,3.0,94.0,88.0,2542.553191489362,0,0,753.503211390175,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20337,apartment,Caballito,Argentina,-34.622640000000004,-58.44104,inf,,,76.0,59.0,inf,1,0,907.2311828159352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20373,apartment,Capital Federal,Argentina,-34.6,-58.45,112987.41289155075,,,44.515334847428704,39.0,2538.168325113186,0,0,992.512079454785,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20374,apartment,Villa Urquiza,Argentina,-34.5726434835,-58.4847093628,126000.0,,2.0,52.68304669751138,45.0,2391.661224975281,1,0,866.9041271216848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20375,apartment,Almagro,Argentina,-34.60926,-58.42006,105292.9284519714,,1.0,39.0,36.0,2699.818678255677,1,2,732.9661476139614,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20389,apartment,Villa Urquiza,Argentina,-34.571616050799996,-58.487342311400006,199000.0,,4.0,85.463609087074,73.0,2328.476437231316,1,0,841.0036199288892,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20417,apartment,Liniers,Argentina,-34.64286,-58.52386,65000.0,,1.0,34.0,30.0,1911.764705882353,0,0,1479.0835332015938,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20418,apartment,Belgrano,Argentina,-34.5627,-58.458290000000005,145217.55621294325,,1.0,47.0,42.0,3089.7352385732606,1,0,360.53607976444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20421,apartment,Belgrano,Argentina,-34.5627,-58.458290000000005,281165.9067101667,4.0,3.0,91.0,78.0,3089.7352385732606,1,0,360.53607976444,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20425,apartment,Floresta,Argentina,-34.62784,-58.480869999999996,90000.0,,,39.4701192637156,36.0,2280.2059299257276,0,0,340.3144717679799,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20429,apartment,Caballito,Argentina,-34.622640000000004,-58.44104,inf,,,69.0,65.0,inf,1,0,907.2311828159352,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20445,apartment,Belgrano,Argentina,-34.5627,-58.458290000000005,179204.6438372491,4.0,3.0,58.0,49.0,3089.7352385732606,1,0,360.53607976444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20450,apartment,Recoleta,Argentina,-34.5887,-58.39723000000001,250000.0,,,125.0,117.0,2000.0,1,4,604.6135355235673,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20464,apartment,Capital Federal,Argentina,-34.6,-58.45,112987.41289155075,,,44.515334847428704,39.0,2538.168325113186,0,0,992.512079454785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20472,PH,Mataderos,Argentina,-34.6521143537,-58.5031646639,130000.0,1.0,3.0,97.17516960734147,78.0,1337.7903071874716,0,0,1118.8562100053005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20475,apartment,Nuñez,Argentina,-34.54955,-58.466840000000005,171466.9544805441,1.0,,54.0,48.0,3175.313971861928,0,0,439.48511312788804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20483,PH,Villa Luro,Argentina,-34.628428529000004,-58.5141895506,215000.0,,,157.0,111.0,1369.4267515923566,0,0,1100.1631342537933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20484,PH,Liniers,Argentina,-34.64286,-58.52386,108000.0,1.0,2.0,66.0,45.0,1636.3636363636363,0,0,1479.0835332015938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20486,apartment,San Cristobal,Argentina,-34.62212,-58.397659999999995,101900.0,,2.0,46.0,46.0,2215.217391304348,1,2,755.2315840248382,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20487,apartment,Almagro,Argentina,-34.60926,-58.42006,80555.0,,1.0,36.0,31.0,2237.6388888888887,1,2,732.9661476139614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20488,apartment,Caballito,Argentina,-34.622640000000004,-58.44104,inf,9.0,3.0,74.0,65.0,inf,1,0,907.2311828159352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20500,apartment,Palermo,Argentina,-34.587425443,-58.3973722534,143500.0,,1.0,40.0,35.40880970596933,3587.5,1,4,692.4141068240676,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20501,PH,Liniers,Argentina,-34.645160821,-58.5165361687,210000.0,,4.0,230.0,180.0,913.0434782608696,0,0,1395.561212901888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20506,apartment,Capital Federal,Argentina,-34.6,-58.45,58333.0,,1.0,35.0,31.0,1666.6571428571428,0,0,992.512079454785,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20515,apartment,Almagro,Argentina,-34.6108896,-58.4139636,80520.0,,1.0,36.0,31.0,2236.6666666666665,1,3,738.7053150850215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20516,apartment,Mataderos,Argentina,-34.6518497041,-58.5154640975,94000.0,,2.0,51.0,47.0,1843.137254901961,0,0,1751.179144307937,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20521,apartment,Caballito,Argentina,-34.622640000000004,-58.44104,inf,9.0,3.0,74.0,65.0,inf,1,0,907.2311828159352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20522,apartment,San Cristobal,Argentina,-34.623597,-58.399775,78629.31,,1.0,37.0,32.0,2125.1164864864863,3,1,468.88905459967486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20548,apartment,Palermo,Argentina,-34.56923782,-58.4316097029,143370.03844298137,,2.0,44.0,40.0,3258.4099646132127,0,0,932.2422418464007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20562,apartment,Caballito,Argentina,-34.6283338,-58.4386129,inf,,,68.0,62.0,inf,1,0,1065.6992361466343,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20563,apartment,Liniers,Argentina,-34.6412385245,-58.514251076099995,142000.0,,3.0,72.0,58.0,1972.2222222222222,0,0,1027.0105276998806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20564,apartment,Belgrano,Argentina,-34.5605233817,-58.46761347100001,148000.0,,2.0,49.0,44.0,3020.408163265306,0,0,1121.3784508736464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20565,apartment,Palermo Hollywood,Argentina,-34.58174575868939,-58.434586311851426,150000.0,4.0,2.0,55.0,41.0,2727.2727272727275,0,3,1054.6671890365433,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20567,apartment,Caballito,Argentina,-34.6283338,-58.4386129,inf,,,68.0,54.0,inf,1,0,1065.6992361466343,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20568,apartment,Liniers,Argentina,-34.6409079004,-58.513869083,75000.0,,1.0,40.0,30.0,1875.0,0,0,980.44311985602,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20572,apartment,Liniers,Argentina,-34.6409079004,-58.513869083,72000.0,,1.0,35.0,30.0,2057.1428571428573,0,0,980.44311985602,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20573,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,216825.0,,3.0,72.0,61.0,3011.4583333333335,0,1,1623.5023207436284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20574,house,Villa Luro,Argentina,-34.6374221841,-58.485589393999994,233500.0,,5.0,231.0,189.0,1010.8225108225108,0,0,977.1941252429193,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20575,apartment,Palermo,Argentina,-34.5881977599,-58.4171979025,630000.0,2.0,4.0,155.0,130.0,4064.516129032258,1,2,150.20986397187482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20576,apartment,Villa Crespo,Argentina,-34.5989204469,-58.4458265725,125000.0,,,52.0,45.0,2403.846153846154,0,1,528.2623414746525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20577,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,224175.0,,3.0,72.0,61.0,3113.5416666666665,0,1,1623.5023207436284,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20582,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,231525.0,,3.0,72.0,61.0,3215.625,0,1,1623.5023207436284,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20583,apartment,Palermo Hollywood,Argentina,-34.58174575868939,-58.434586311851426,187000.0,1.0,2.0,51.0,51.0,3666.6666666666665,0,3,1054.6671890365433,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20584,apartment,Liniers,Argentina,-34.6409079004,-58.513869083,72000.0,,1.0,35.0,30.0,2057.1428571428573,0,0,980.44311985602,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20585,apartment,Flores,Argentina,-34.6351826074,-58.466080205299995,120000.0,6.0,2.0,97.0,92.0,1237.1134020618556,0,0,988.821637028126,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20586,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,223881.0,,,84.7246779801878,75.0,2642.4532419273733,0,1,1623.5023207436284,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20587,apartment,Belgrano,Argentina,-34.5628376,-58.460288,258000.0,3.0,,116.0,103.0,2224.137931034483,1,0,535.5314442046977,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20588,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,242050.0,,,75.68737899563443,67.0,3198.0232796007003,0,1,1623.5023207436284,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20589,apartment,Liniers,Argentina,-34.6409079004,-58.513869083,77000.0,,1.0,37.0,32.0,2081.0810810810813,0,0,980.44311985602,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20590,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,109725.0,,1.0,37.0,33.0,2965.5405405405404,0,1,1623.5023207436284,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20591,apartment,Capital Federal,Argentina,-34.61494059530001,-58.452665791,125000.0,,3.0,79.89931895692331,70.0,1564.4689045145947,0,0,607.1616848547785,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20592,apartment,Almagro,Argentina,-34.6176547196,-58.421761031,89000.0,,2.0,50.0,50.0,1780.0,0,2,1269.0839766118697,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20593,apartment,Caballito,Argentina,-34.6173014139,-58.442664229399995,129000.0,,1.0,67.0,37.0,1925.3731343283582,1,0,988.2928481856139,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20594,apartment,Belgrano,Argentina,-34.5650528217,-58.4496926983,154486.76192866304,7.0,2.0,50.0,36.0,3089.7352385732606,1,0,912.2617619682874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20595,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,117425.0,,1.0,37.0,33.0,3173.6486486486488,0,1,1623.5023207436284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20596,apartment,Barrio Norte,Argentina,-34.5847124128,-58.4049498204,195000.0,,,66.0,66.0,2954.5454545454545,0,4,1039.498871390497,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20597,apartment,Caballito,Argentina,-34.6268736913,-58.4443290921,260000.0,2.0,3.0,114.0,87.0,2280.7017543859647,0,0,417.2812314628108,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20598,apartment,Almagro,Argentina,-34.6176547196,-58.421761031,86500.0,,2.0,50.0,50.0,1730.0,0,2,1269.0839766118697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20599,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,121275.0,,1.0,37.0,33.0,3277.7027027027025,0,1,1623.5023207436284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20603,apartment,Barrio Norte,Argentina,-34.5864247079,-58.4083500983,172000.0,,,52.0,47.09052678388181,3307.6923076923076,1,3,821.3808154008793,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20608,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,138000.0,,2.0,42.0,38.0,3285.714285714286,0,1,1623.5023207436284,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20609,apartment,Villa Luro,Argentina,-34.6403344087,-58.511031564899994,170000.0,2.0,3.0,66.0,60.0,2575.757575757576,0,0,661.158708582719,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20610,store,Once,Argentina,-34.60923,-58.408080000000005,85062.94,0.0,,80.0,80.0,1063.28675,2,3,806.458569623107,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
20612,apartment,Palermo,Argentina,-34.5802112239,-58.4301267798,130336.3985845285,,2.0,40.0,34.0,3258.4099646132127,0,2,1243.9839865886088,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20613,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,105225.0,,1.0,33.0,29.0,3188.6363636363635,0,1,1623.5023207436284,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20614,apartment,Villa Urquiza,Argentina,-34.580106007800005,-58.4829188003,275000.0,1.0,3.0,93.65874968446467,80.0,2936.1912360187603,1,0,807.8353510021153,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20615,apartment,Villa Luro,Argentina,-34.6403344087,-58.511031564899994,170000.0,2.0,3.0,61.0,53.0,2786.8852459016393,0,0,661.158708582719,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20617,apartment,Palermo,Argentina,-34.5802112239,-58.4301267798,133594.80854914172,,2.0,41.0,35.0,3258.4099646132127,0,2,1243.9839865886088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20627,apartment,Palermo,Argentina,-34.5802112239,-58.4301267798,130336.3985845285,,2.0,40.0,34.0,3258.4099646132127,0,2,1243.9839865886088,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20628,PH,Capital Federal,Argentina,-34.6434315988,-58.47491528689999,95000.0,,3.0,211.0,88.0,450.2369668246445,0,0,269.5844629967546,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20629,apartment,Liniers,Argentina,-34.6433805616,-58.5103629031,70000.0,2.0,1.0,48.0,28.0,1458.3333333333333,0,0,697.5629656447882,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20630,apartment,Recoleta,Argentina,-34.5887,-58.39723000000001,186141.0,,2.0,46.0,39.0,4046.5434782608695,1,4,604.6135355235673,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
